ano,id_proposicao,id_votacao,orientacao,tipo_lideranca,partido_bloco,casa
NA,NA,2261939-94,Sim,P,PL,camara
NA,NA,2261939-94,Sim,P,PROS,camara
NA,NA,2261939-94,Não,P,PSB,camara
NA,NA,2261939-94,Sim,P,PSDB,camara
NA,NA,2261939-94,Não,P,REDE,camara
NA,NA,2261939-94,Sim,P,PSD,camara
NA,NA,2261939-94,Não,B,Minoria,camara
NA,NA,2261939-94,Não,P,PCdoB,camara
NA,NA,2261939-94,Sim,P,AVANTE,camara
NA,NA,2261939-94,Não,B,Oposição,camara
NA,NA,2261939-94,Liberado,P,PODE,camara
NA,NA,2261939-89,Sim,B,Oposição,camara
NA,NA,2261939-89,Não,P,PL,camara
NA,NA,2261939-89,Sim,NA,REPUBLICANOS,camara
NA,NA,2261939-89,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2261939-89,Sim,P,PSB,camara
NA,NA,2261939-89,Sim,P,DEM,camara
NA,NA,2261939-89,Não,P,PROS,camara
NA,NA,2261939-89,Não,P,PTB,camara
NA,NA,2261939-89,Sim,P,CIDADANIA,camara
NA,NA,2261939-89,Não,P,PSL,camara
NA,NA,2261939-89,Sim,P,PT,camara
NA,NA,2261939-89,Sim,P,PCdoB,camara
NA,NA,2261939-89,Sim,P,PDT,camara
NA,NA,2261939-89,Sim,P,PSDB,camara
NA,NA,2261939-89,Não,P,PODE,camara
NA,NA,2261939-89,Sim,P,PSD,camara
NA,NA,2261939-89,Sim,P,REDE,camara
NA,NA,2261939-89,Não,P,PP,camara
NA,NA,2261939-89,Sim,B,Minoria,camara
NA,NA,2261939-89,Não,NA,Governo,camara
NA,NA,2261939-89,Não,P,NOVO,camara
NA,NA,2261939-89,Não,P,AVANTE,camara
NA,NA,2261939-85,Não,P,AVANTE,camara
NA,NA,2261939-85,Sim,P,PDT,camara
NA,NA,2261939-85,Sim,B,Oposição,camara
NA,NA,2261939-85,Não,P,PL,camara
NA,NA,2261939-85,Sim,P,PSB,camara
NA,NA,2261939-85,Não,P,PSD,camara
NA,NA,2261939-85,Sim,P,PT,camara
NA,NA,2261939-85,Não,P,NOVO,camara
NA,NA,2261939-85,Não,P,PTB,camara
NA,NA,2261939-85,Não,P,PODE,camara
NA,NA,2261939-85,Não,P,PSDB,camara
NA,NA,2261939-85,Não,P,CIDADANIA,camara
NA,NA,2261939-85,Não,P,DEM,camara
NA,NA,2261939-85,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-85,Não,P,PROS,camara
NA,NA,2261939-85,Sim,B,Minoria,camara
NA,NA,2261939-85,Sim,P,REDE,camara
NA,NA,2261939-85,Não,P,PP,camara
NA,NA,2261939-85,Sim,P,PCdoB,camara
NA,NA,2261939-85,Não,NA,Governo,camara
NA,NA,2261939-85,Não,P,PSL,camara
NA,NA,2261939-80,Não,P,CIDADANIA,camara
NA,NA,2261939-80,Não,P,PSDB,camara
NA,NA,2261939-80,Não,P,PROS,camara
NA,NA,2261939-80,Não,P,PL,camara
NA,NA,2261939-80,Não,P,PP,camara
NA,NA,2261939-80,Não,B,Minoria,camara
NA,NA,2261939-80,Não,P,PDT,camara
NA,NA,2261939-80,Não,B,Oposição,camara
NA,NA,2261939-80,Não,P,PT,camara
NA,NA,2261939-80,Não,P,AVANTE,camara
NA,NA,2261939-80,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-80,Não,NA,Governo,camara
NA,NA,2261939-80,Não,P,PTB,camara
NA,NA,2261939-80,Não,P,PSL,camara
NA,NA,2261939-80,Não,P,PSD,camara
NA,NA,2261939-80,Não,P,PSB,camara
NA,NA,2261939-80,Não,P,DEM,camara
NA,NA,2261939-80,Não,P,PCdoB,camara
NA,NA,2261939-80,Não,P,PODE,camara
NA,NA,2261939-80,Não,P,REDE,camara
NA,NA,2261939-80,Sim,P,NOVO,camara
NA,NA,2261939-76,Não,P,DEM,camara
NA,NA,2261939-76,Não,P,PP,camara
NA,NA,2261939-76,Não,P,NOVO,camara
NA,NA,2261939-76,Sim,P,PSB,camara
NA,NA,2261939-76,Sim,B,Minoria,camara
NA,NA,2261939-76,Não,P,PL,camara
NA,NA,2261939-76,Sim,P,PDT,camara
NA,NA,2261939-76,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-76,Não,P,PSL,camara
NA,NA,2261939-76,Não,P,AVANTE,camara
NA,NA,2261939-76,Não,P,PTB,camara
NA,NA,2261939-76,Não,P,CIDADANIA,camara
NA,NA,2261939-76,Sim,P,REDE,camara
NA,NA,2261939-76,Sim,B,Oposição,camara
NA,NA,2261939-76,Sim,P,PT,camara
NA,NA,2261939-76,Não,P,PROS,camara
NA,NA,2261939-76,Sim,P,PCdoB,camara
NA,NA,2261939-76,Não,P,PODE,camara
NA,NA,2261939-76,Não,P,PSDB,camara
NA,NA,2261939-76,Não,NA,Governo,camara
NA,NA,2261939-72,Sim,B,Minoria,camara
NA,NA,2261939-72,Sim,P,NOVO,camara
NA,NA,2261939-72,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-72,Sim,P,PCdoB,camara
NA,NA,2261939-72,Não,P,PSD,camara
NA,NA,2261939-72,Não,P,DEM,camara
NA,NA,2261939-72,Não,P,PTB,camara
NA,NA,2261939-72,Sim,P,REDE,camara
NA,NA,2261939-72,Sim,P,PSB,camara
NA,NA,2261939-72,Não,P,AVANTE,camara
NA,NA,2261939-72,Não,P,PSL,camara
NA,NA,2261939-72,Não,P,CIDADANIA,camara
NA,NA,2261939-72,Sim,P,PV,camara
NA,NA,2261939-72,Não,P,PROS,camara
NA,NA,2261939-72,Não,NA,Governo,camara
NA,NA,2261939-72,Sim,P,PDT,camara
NA,NA,2261939-72,Sim,P,PT,camara
NA,NA,2261939-72,Não,P,PP,camara
NA,NA,2261939-62,Não,P,PV,camara
NA,NA,2261939-62,Não,P,PCdoB,camara
NA,NA,2261939-62,Sim,P,PODE,camara
NA,NA,2261939-62,Sim,P,DEM,camara
NA,NA,2261939-62,Sim,P,CIDADANIA,camara
NA,NA,2261939-62,Não,P,PSOL,camara
NA,NA,2261939-62,Sim,P,PL,camara
NA,NA,2261939-62,Sim,NA,REPUBLICANOS,camara
NA,NA,2261939-62,Sim,P,AVANTE,camara
NA,NA,2261939-62,Sim,P,PP,camara
NA,NA,2261939-62,Sim,P,PSL,camara
NA,NA,2261939-62,Não,P,NOVO,camara
NA,NA,2261939-62,Não,P,PSB,camara
NA,NA,2261939-62,Não,P,PT,camara
NA,NA,2261939-62,Não,B,Minoria,camara
NA,NA,2261939-62,Sim,P,PROS,camara
NA,NA,2261939-62,Sim,P,PSDB,camara
NA,NA,2261939-62,Não,P,REDE,camara
NA,NA,2261939-62,Não,P,PDT,camara
NA,NA,2261939-62,Sim,NA,Governo,camara
NA,NA,2261939-62,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2261939-62,Sim,P,PTB,camara
NA,NA,2261939-58,Sim,P,PP,camara
NA,NA,2261939-58,Sim,P,PROS,camara
NA,NA,2261939-58,Sim,P,AVANTE,camara
NA,NA,2261939-58,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2261939-58,Não,P,PSDB,camara
NA,NA,2261939-58,Não,P,PCdoB,camara
NA,NA,2261939-58,Não,P,REDE,camara
NA,NA,2261939-58,Não,P,PSB,camara
NA,NA,2261939-58,Sim,P,PTB,camara
NA,NA,2261939-58,Sim,P,PODE,camara
NA,NA,2261939-58,Sim,P,CIDADANIA,camara
NA,NA,2261939-58,Não,P,PT,camara
NA,NA,2261939-58,Sim,P,PSL,camara
NA,NA,2261939-58,Sim,P,NOVO,camara
NA,NA,2261939-58,Sim,NA,REPUBLICANOS,camara
NA,NA,2261939-58,Sim,P,PSD,camara
NA,NA,2261939-58,Não,P,PDT,camara
NA,NA,2261939-58,Não,B,Minoria,camara
NA,NA,2261939-58,Sim,NA,Governo,camara
NA,NA,2261939-58,Sim,P,PL,camara
NA,NA,2261939-55,Sim,NA,Governo,camara
NA,NA,2261939-55,Sim,P,NOVO,camara
NA,NA,2261939-55,Não,P,REDE,camara
NA,NA,2261939-55,Não,P,PCdoB,camara
NA,NA,2261939-55,Sim,P,PSL,camara
NA,NA,2261939-55,Sim,NA,REPUBLICANOS,camara
NA,NA,2261939-55,Não,P,PV,camara
NA,NA,2261939-55,Sim,P,PTB,camara
NA,NA,2261939-55,Sim,P,PP,camara
NA,NA,2261939-55,Sim,P,PL,camara
NA,NA,2261939-55,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2261939-55,Não,P,PT,camara
NA,NA,2261939-55,Sim,P,PSDB,camara
NA,NA,2261939-55,Não,P,PDT,camara
NA,NA,2261939-55,Sim,P,PSD,camara
NA,NA,2261939-55,Liberado,B,Minoria,camara
NA,NA,2261939-55,Não,P,PSB,camara
NA,NA,2261939-55,Sim,P,CIDADANIA,camara
NA,NA,2261939-55,Sim,P,AVANTE,camara
NA,NA,2261939-55,Sim,P,PODE,camara
NA,NA,2261939-55,Sim,P,PROS,camara
NA,NA,2261939-55,Não,P,PSOL,camara
NA,NA,2261939-52,Não,P,PODE,camara
NA,NA,2261939-52,Sim,P,PSOL,camara
NA,NA,2261939-52,Sim,P,PDT,camara
NA,NA,2261939-52,Não,P,PROS,camara
NA,NA,2261939-52,Não,P,PSL,camara
NA,NA,2261939-52,Não,P,PTB,camara
NA,NA,2261939-52,Sim,P,REDE,camara
NA,NA,2261939-52,Não,NA,SOLIDARIEDADE,camara
NA,NA,2261939-52,Não,P,PT,camara
NA,NA,2261939-52,Não,P,PP,camara
NA,NA,2261939-52,Sim,P,PSB,camara
NA,NA,2261939-52,Não,P,AVANTE,camara
NA,NA,2261939-52,Sim,P,PV,camara
NA,NA,2261939-52,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-52,Não,P,CIDADANIA,camara
NA,NA,2261939-52,Sim,B,Minoria,camara
NA,NA,2261939-52,Não,P,DEM,camara
NA,NA,2261939-52,Sim,P,PCdoB,camara
NA,NA,2261939-52,Não,NA,Governo,camara
NA,NA,2261939-52,Não,P,PL,camara
NA,NA,2261939-52,Sim,P,NOVO,camara
NA,NA,2261939-52,Não,P,PSDB,camara
NA,NA,2261939-48,Não,NA,SOLIDARIEDADE,camara
NA,NA,2261939-48,Não,P,PSDB,camara
NA,NA,2261939-48,Sim,P,PSOL,camara
NA,NA,2261939-48,Sim,P,PV,camara
NA,NA,2261939-48,Não,P,PODE,camara
NA,NA,2261939-48,Não,P,PSL,camara
NA,NA,2261939-48,Não,NA,Governo,camara
NA,NA,2261939-48,Não,P,PP,camara
NA,NA,2261939-48,Não,P,CIDADANIA,camara
NA,NA,2261939-48,Sim,P,PCdoB,camara
NA,NA,2261939-48,Sim,P,PSB,camara
NA,NA,2261939-48,Não,P,PROS,camara
NA,NA,2261939-48,Não,P,PT,camara
NA,NA,2261939-48,Sim,P,PDT,camara
NA,NA,2261939-48,Não,P,DEM,camara
NA,NA,2261939-48,Sim,P,NOVO,camara
NA,NA,2261939-48,Não,P,AVANTE,camara
NA,NA,2261939-48,Liberado,B,Minoria,camara
NA,NA,2261939-48,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-48,Sim,P,REDE,camara
NA,NA,2261939-48,Não,P,PTB,camara
NA,NA,2261939-48,Não,P,PSD,camara
NA,NA,2261939-42,Não,P,CIDADANIA,camara
NA,NA,2261939-42,Não,P,MDB,camara
NA,NA,2261939-42,Não,P,PROS,camara
NA,NA,2261939-42,Não,P,PP,camara
NA,NA,2261939-42,Sim,P,NOVO,camara
NA,NA,2261939-42,Sim,P,PV,camara
NA,NA,2261939-42,Não,NA,Governo,camara
NA,NA,2261939-42,Não,P,PT,camara
NA,NA,2261939-42,Não,P,PTB,camara
NA,NA,2261939-42,Não,P,PSL,camara
NA,NA,2261939-42,Sim,P,PSOL,camara
NA,NA,2261939-42,Não,P,AVANTE,camara
NA,NA,2261939-42,Sim,P,PCdoB,camara
NA,NA,2261939-42,Não,P,PSDB,camara
NA,NA,2261939-42,Sim,P,REDE,camara
NA,NA,2261939-42,Não,P,PL,camara
NA,NA,2261939-42,Não,P,DEM,camara
NA,NA,2261939-42,Sim,P,PDT,camara
NA,NA,2261939-42,Não,P,PODE,camara
NA,NA,2261939-42,Sim,P,PSB,camara
NA,NA,2261939-42,Liberado,B,Minoria,camara
NA,NA,2261939-42,Não,P,PSD,camara
NA,NA,2261939-31,Sim,P,REDE,camara
NA,NA,2261939-31,Sim,P,PROS,camara
NA,NA,2261939-31,Não,P,PP,camara
NA,NA,2261939-31,Não,NA,REPUBLICANOS,camara
NA,NA,2261939-31,Não,P,PODE,camara
NA,NA,2261939-31,Não,P,CIDADANIA,camara
NA,NA,2261939-31,Sim,P,PDT,camara
NA,NA,2261939-31,Sim,P,PSB,camara
NA,NA,2261939-31,Sim,P,NOVO,camara
NA,NA,2261939-31,Liberado,P,PT,camara
NA,NA,2261939-31,Sim,P,PSL,camara
NA,NA,2261939-31,Sim,P,PTB,camara
NA,NA,2261939-31,Não,P,DEM,camara
NA,NA,2261939-31,Sim,P,PCdoB,camara
NA,NA,2261939-31,Não,P,PSD,camara
NA,NA,2261939-31,Não,NA,Governo,camara
NA,NA,2261939-31,Sim,P,PSDB,camara
NA,NA,2261939-31,Não,P,AVANTE,camara
NA,NA,2261939-31,Não,P,PL,camara
NA,NA,2261939-31,Sim,P,PSOL,camara
NA,NA,2261939-31,Sim,P,PV,camara
NA,NA,2261939-31,Sim,B,Minoria,camara
NA,NA,2262099-33,Sim,P,PSOL,camara
NA,NA,2262099-33,Sim,P,PSD,camara
NA,NA,2262099-33,Não,P,NOVO,camara
NA,NA,2262099-33,Sim,P,PDT,camara
NA,NA,2262099-33,Liberado,NA,Governo,camara
NA,NA,2262099-33,Sim,P,PATRIOTA,camara
NA,NA,2262099-33,Sim,P,PTB,camara
NA,NA,2262099-33,Sim,P,PP,camara
NA,NA,2262099-33,Sim,P,PSB,camara
NA,NA,2262099-33,Sim,P,DEM,camara
NA,NA,2262099-33,Sim,P,PV,camara
NA,NA,2262099-33,Sim,P,PROS,camara
NA,NA,2262099-33,Sim,NA,REPUBLICANOS,camara
NA,NA,2262099-33,Sim,P,PSDB,camara
NA,NA,2262099-33,Sim,P,MDB,camara
NA,NA,2262099-33,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2262099-33,Sim,B,Maioria,camara
NA,NA,2262099-33,Sim,P,AVANTE,camara
NA,NA,2262099-33,Sim,B,Oposição,camara
NA,NA,2262099-33,Sim,P,PSC,camara
NA,NA,2262099-33,Sim,P,CIDADANIA,camara
NA,NA,2262099-33,Sim,B,Minoria,camara
NA,NA,2262099-33,Sim,P,PL,camara
NA,NA,2262099-33,Sim,P,PSL,camara
NA,NA,2262099-33,Sim,P,REDE,camara
NA,NA,2262099-33,Sim,P,PT,camara
NA,NA,2262099-33,Sim,P,PCdoB,camara
NA,NA,2262099-33,Sim,P,PODE,camara
NA,NA,2253778-120,Não,P,PDT,camara
NA,NA,2253778-120,Não,B,Minoria,camara
NA,NA,2253778-120,Não,P,PCdoB,camara
NA,NA,2253778-120,Não,P,PSD,camara
NA,NA,2253778-120,Não,P,PROS,camara
NA,NA,2253778-120,Não,P,PODE,camara
NA,NA,2253778-120,Não,NA,REPUBLICANOS,camara
NA,NA,2253778-120,Não,P,AVANTE,camara
NA,NA,2253778-120,Não,P,DEM,camara
NA,NA,2253778-120,Não,P,PT,camara
NA,NA,2253778-120,Não,P,PATRIOTA,camara
NA,NA,2253778-120,Não,P,PTB,camara
NA,NA,2253778-120,Não,NA,SOLIDARIEDADE,camara
NA,NA,2253778-120,Não,P,PP,camara
NA,NA,2253778-120,Não,P,PSB,camara
NA,NA,2253778-120,Não,P,PV,camara
NA,NA,2253778-120,Não,B,Maioria,camara
NA,NA,2253778-120,Não,P,REDE,camara
NA,NA,2253778-120,Não,B,Oposição,camara
NA,NA,2253778-120,Não,P,PSL,camara
NA,NA,2253778-120,Não,P,PSC,camara
NA,NA,2253778-120,Não,P,PL,camara
NA,NA,2253778-120,Não,P,CIDADANIA,camara
NA,NA,2253778-120,Não,P,PSDB,camara
NA,NA,2253778-120,Não,P,MDB,camara
NA,NA,2253778-120,Não,P,NOVO,camara
NA,NA,2253778-120,Não,P,PSOL,camara
NA,NA,2253778-120,Não,NA,Governo,camara
NA,NA,2253778-118,Não,P,PL,camara
NA,NA,2253778-118,Não,P,PROS,camara
NA,NA,2253778-118,Não,P,PT,camara
NA,NA,2253778-118,Não,P,PV,camara
NA,NA,2253778-118,Não,NA,REPUBLICANOS,camara
NA,NA,2253778-118,Não,NA,SOLIDARIEDADE,camara
NA,NA,2253778-118,Não,P,REDE,camara
NA,NA,2253778-118,Não,P,PP,camara
NA,NA,2253778-118,Não,B,Oposição,camara
NA,NA,2253778-118,Não,B,Maioria,camara
NA,NA,2253778-118,Não,P,PDT,camara
NA,NA,2253778-118,Não,P,NOVO,camara
NA,NA,2253778-118,Não,P,PCdoB,camara
NA,NA,2253778-118,Não,P,PSD,camara
NA,NA,2253778-118,Não,P,MDB,camara
NA,NA,2253778-118,Não,P,PATRIOTA,camara
NA,NA,2253778-118,Não,P,PSB,camara
NA,NA,2253778-118,Não,P,PSOL,camara
NA,NA,2253778-118,Não,P,AVANTE,camara
NA,NA,2253778-118,Não,P,PSL,camara
NA,NA,2253778-118,Não,P,PSC,camara
NA,NA,2253778-118,Não,P,DEM,camara
NA,NA,2253778-118,Não,P,PTB,camara
NA,NA,2253778-118,Não,NA,Governo,camara
NA,NA,2253778-118,Não,P,PSDB,camara
NA,NA,2253778-118,Não,B,Minoria,camara
NA,NA,2253778-118,Não,P,PODE,camara
NA,NA,2253778-118,Não,P,CIDADANIA,camara
NA,NA,2253778-117,Não,P,PTB,camara
NA,NA,2253778-117,Não,P,PSOL,camara
NA,NA,2253778-117,Não,P,PSB,camara
NA,NA,2253778-117,Não,P,PSDB,camara
NA,NA,2253778-117,Não,P,PDT,camara
NA,NA,2253778-117,Não,P,PL,camara
NA,NA,2253778-117,Não,P,REDE,camara
NA,NA,2253778-117,Não,P,PSL,camara
NA,NA,2253778-117,Não,P,PODE,camara
NA,NA,2253778-117,Não,B,Maioria,camara
NA,NA,2253778-117,Não,P,PCdoB,camara
NA,NA,2253778-117,Não,P,DEM,camara
NA,NA,2253778-117,Não,P,PROS,camara
NA,NA,2253778-117,Não,P,NOVO,camara
NA,NA,2253778-117,Não,B,Minoria,camara
NA,NA,2253778-117,Não,P,PSC,camara
NA,NA,2253778-117,Não,NA,REPUBLICANOS,camara
NA,NA,2253778-117,Não,P,PV,camara
NA,NA,2253778-117,Não,P,MDB,camara
NA,NA,2253778-117,Não,B,Oposição,camara
NA,NA,2253778-117,Não,P,AVANTE,camara
NA,NA,2253778-117,Não,P,CIDADANIA,camara
NA,NA,2253778-117,Não,P,PSD,camara
NA,NA,2253778-117,Não,NA,Governo,camara
NA,NA,2253778-117,Não,NA,SOLIDARIEDADE,camara
NA,NA,2253778-117,Não,P,PATRIOTA,camara
NA,NA,2253778-117,Não,P,PP,camara
NA,NA,2253778-117,Não,P,PT,camara
NA,NA,2253778-93,Não,P,PSB,camara
NA,NA,2253778-93,Liberado,B,Oposição,camara
NA,NA,2253778-93,Não,P,AVANTE,camara
NA,NA,2253778-93,Não,NA,Governo,camara
NA,NA,2253778-93,Sim,P,PCdoB,camara
NA,NA,2253778-93,Não,P,NOVO,camara
NA,NA,2253778-93,Não,P,DEM,camara
NA,NA,2253778-93,Não,NA,REPUBLICANOS,camara
NA,NA,2253778-93,Não,P,PDT,camara
NA,NA,2253778-93,Não,P,PROS,camara
NA,NA,2253778-93,Obstrução,P,PT,camara
NA,NA,2253778-93,Não,P,PODE,camara
NA,NA,2253778-93,Sim,P,REDE,camara
NA,NA,2253778-93,Não,P,PSL,camara
NA,NA,2253778-93,Não,P,PTB,camara
NA,NA,2253778-93,Não,P,PSDB,camara
NA,NA,2253778-93,Obstrução,P,PSOL,camara
NA,NA,2253778-93,Não,P,PSD,camara
NA,NA,2253778-93,Não,P,PV,camara
NA,NA,2253778-93,Não,P,PL,camara
NA,NA,2253778-93,Liberado,B,Minoria,camara
NA,NA,2253778-93,Não,P,CIDADANIA,camara
NA,NA,2253778-89,Obstrução,P,PCdoB,camara
NA,NA,2253778-89,Sim,P,PODE,camara
NA,NA,2253778-89,Sim,P,AVANTE,camara
NA,NA,2253778-89,Sim,P,PSL,camara
NA,NA,2253778-89,Sim,NA,Governo,camara
NA,NA,2253778-89,Liberado,B,Minoria,camara
NA,NA,2253778-89,Sim,P,PL,camara
NA,NA,2253778-89,Obstrução,P,PT,camara
NA,NA,2253778-89,Não,P,CIDADANIA,camara
NA,NA,2253778-89,Sim,P,PATRIOTA,camara
NA,NA,2253778-89,Sim,P,PSD,camara
NA,NA,2253778-89,Sim,P,PTB,camara
NA,NA,2253778-89,Obstrução,P,PSOL,camara
NA,NA,2253778-89,Sim,NA,REPUBLICANOS,camara
NA,NA,2253778-89,Sim,P,PDT,camara
NA,NA,2253778-89,Não,P,PSB,camara
NA,NA,2253778-89,Não,P,REDE,camara
NA,NA,2253778-89,Sim,P,NOVO,camara
NA,NA,2253778-89,Sim,P,PROS,camara
NA,NA,2253778-89,Sim,P,DEM,camara
NA,NA,2253778-89,Não,P,PSDB,camara
NA,NA,2253778-89,Sim,P,PV,camara
NA,NA,2253778-86,Sim,P,PDT,camara
NA,NA,2253778-86,Sim,NA,REPUBLICANOS,camara
NA,NA,2253778-86,Não,P,PCdoB,camara
NA,NA,2253778-86,Não,P,PSOL,camara
NA,NA,2253778-86,Não,P,REDE,camara
NA,NA,2253778-86,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2253778-86,Sim,P,PL,camara
NA,NA,2253778-86,Sim,P,PROS,camara
NA,NA,2253778-86,Sim,P,AVANTE,camara
NA,NA,2253778-86,Não,P,CIDADANIA,camara
NA,NA,2253778-86,Sim,P,DEM,camara
NA,NA,2253778-86,Liberado,B,Oposição,camara
NA,NA,2253778-86,Sim,P,PTB,camara
NA,NA,2253778-86,Sim,P,PODE,camara
NA,NA,2253778-86,Não,P,PSDB,camara
NA,NA,2253778-86,Sim,P,NOVO,camara
NA,NA,2253778-86,Sim,P,PSL,camara
NA,NA,2253778-86,Sim,NA,Governo,camara
NA,NA,2253778-86,Não,P,PSB,camara
NA,NA,2253778-86,Liberado,B,Minoria,camara
NA,NA,2253778-86,Não,P,PT,camara
NA,NA,2253778-79,Não,P,PV,camara
NA,NA,2253778-79,Não,P,PTB,camara
NA,NA,2253778-79,Não,P,MDB,camara
NA,NA,2253778-79,Sim,P,PSB,camara
NA,NA,2253778-79,Não,NA,Governo,camara
NA,NA,2253778-79,Não,P,PL,camara
NA,NA,2253778-79,Sim,P,PSDB,camara
NA,NA,2253778-79,Não,P,PODE,camara
NA,NA,2253778-79,Liberado,B,Oposição,camara
NA,NA,2253778-79,Não,NA,REPUBLICANOS,camara
NA,NA,2253778-79,Sim,P,REDE,camara
NA,NA,2253778-79,Liberado,B,Minoria,camara
NA,NA,2253778-79,Sim,P,CIDADANIA,camara
NA,NA,2253778-79,Não,P,PROS,camara
NA,NA,2253778-79,Sim,P,PSOL,camara
NA,NA,2253778-79,Sim,P,PT,camara
NA,NA,2253778-79,Não,P,PSL,camara
NA,NA,2253778-79,Sim,P,PCdoB,camara
NA,NA,2253778-79,Não,P,AVANTE,camara
NA,NA,2253778-79,Não,P,NOVO,camara
NA,NA,2253778-79,Não,P,PSD,camara
NA,NA,2253778-79,Não,P,PDT,camara
NA,NA,2253778-79,Não,P,DEM,camara
NA,NA,2253778-73,Não,P,PT,camara
NA,NA,2253778-73,Sim,P,PODE,camara
NA,NA,2253778-73,Sim,P,AVANTE,camara
NA,NA,2253778-73,Não,P,CIDADANIA,camara
NA,NA,2253778-73,Não,P,PCdoB,camara
NA,NA,2253778-73,Sim,P,PV,camara
NA,NA,2253778-73,Sim,P,PROS,camara
NA,NA,2253778-73,Sim,P,PL,camara
NA,NA,2253778-73,Liberado,B,Oposição,camara
NA,NA,2253778-73,Sim,NA,REPUBLICANOS,camara
NA,NA,2253778-73,Não,P,REDE,camara
NA,NA,2253778-73,Sim,P,PSD,camara
NA,NA,2253778-73,Sim,P,PTB,camara
NA,NA,2253778-73,Sim,P,PSL,camara
NA,NA,2253778-73,Sim,P,PDT,camara
NA,NA,2253778-73,Sim,P,PP,camara
NA,NA,2253778-73,Sim,P,NOVO,camara
NA,NA,2253778-73,Não,P,PSOL,camara
NA,NA,2253778-73,Sim,NA,Governo,camara
NA,NA,2253778-73,Sim,P,PSB,camara
NA,NA,2253778-73,Liberado,B,Minoria,camara
NA,NA,2253778-73,Não,P,PSDB,camara
NA,NA,2253778-73,Sim,P,DEM,camara
NA,NA,2253778-69,Não,P,PSOL,camara
NA,NA,2253778-69,Sim,P,MDB,camara
NA,NA,2253778-69,Não,P,PSB,camara
NA,NA,2253778-69,Sim,P,PTB,camara
NA,NA,2253778-69,Não,P,NOVO,camara
NA,NA,2253778-69,Sim,NA,Governo,camara
NA,NA,2253778-69,Sim,NA,REPUBLICANOS,camara
NA,NA,2253778-69,Sim,P,PL,camara
NA,NA,2253778-69,Sim,P,DEM,camara
NA,NA,2253778-69,Sim,P,CIDADANIA,camara
NA,NA,2253778-69,Sim,P,PSD,camara
NA,NA,2253778-69,Sim,P,PODE,camara
NA,NA,2253778-69,Não,P,REDE,camara
NA,NA,2253778-69,Liberado,B,Minoria,camara
NA,NA,2253778-69,Sim,P,PSL,camara
NA,NA,2253778-69,Liberado,P,PDT,camara
NA,NA,2253778-69,Não,P,PT,camara
NA,NA,2253778-69,Não,P,PV,camara
NA,NA,2253778-69,Sim,P,PP,camara
NA,NA,2253778-69,Sim,P,PSDB,camara
NA,NA,2253778-69,Sim,P,AVANTE,camara
NA,NA,2253778-69,Sim,P,PCdoB,camara
NA,NA,2253778-69,Sim,P,PROS,camara
NA,NA,2253778-67,Liberado,P,PDT,camara
NA,NA,2253778-67,Não,P,CIDADANIA,camara
NA,NA,2253778-67,Liberado,B,Minoria,camara
NA,NA,2253778-67,Não,P,PSD,camara
NA,NA,2253778-67,Não,P,PT,camara
NA,NA,2253778-67,Não,NA,Governo,camara
NA,NA,2253778-67,Sim,P,PCdoB,camara
NA,NA,2253778-67,Não,P,PSB,camara
NA,NA,2253778-67,Não,P,PSOL,camara
NA,NA,2253778-67,Não,P,DEM,camara
NA,NA,2253778-67,Não,P,PSL,camara
NA,NA,2253778-67,Não,P,NOVO,camara
NA,NA,2253778-67,Sim,NA,REPUBLICANOS,camara
NA,NA,2253778-67,Não,P,PV,camara
NA,NA,2253778-67,Não,P,AVANTE,camara
NA,NA,2253778-67,Não,P,PTB,camara
NA,NA,2253778-67,Não,P,PL,camara
NA,NA,2253778-67,Não,P,REDE,camara
NA,NA,2253778-67,Não,P,PSDB,camara
NA,NA,2253778-67,Não,P,PROS,camara
NA,NA,2253778-67,Liberado,P,MDB,camara
NA,NA,2253778-63,Sim,P,PT,camara
NA,NA,2253778-63,Não,P,CIDADANIA,camara
NA,NA,2253778-63,Não,P,DEM,camara
NA,NA,2253778-63,Não,P,AVANTE,camara
NA,NA,2253778-63,Não,NA,REPUBLICANOS,camara
NA,NA,2253778-63,Liberado,B,Minoria,camara
NA,NA,2253778-63,Não,P,NOVO,camara
NA,NA,2253778-63,Não,P,PSL,camara
NA,NA,2253778-63,Sim,P,PSDB,camara
NA,NA,2253778-63,Não,P,PL,camara
NA,NA,2253778-63,Não,P,PV,camara
NA,NA,2253778-63,Sim,P,REDE,camara
NA,NA,2253778-63,Sim,P,PSOL,camara
NA,NA,2253778-63,Sim,P,PSB,camara
NA,NA,2253778-63,Não,P,PSD,camara
NA,NA,2253778-63,Não,P,PCdoB,camara
